"Reef","Shoot.growth","C.production","SLA","Seagrass.P","Seagrass.N","LAI","Seagrass.C13"
"H1",NA,NA,NA,"-1.70025181629103",NA,NA,NA
"H1",NA,NA,NA,"-0.697700758029294",NA,NA,NA
"H1",NA,NA,NA,"-1.52739504847778",NA,NA,NA
"H1",NA,NA,NA,"-0.888546857233206",NA,NA,NA
"H1",NA,NA,NA,"-0.839739373819906",NA,NA,NA
"H1",NA,NA,NA,"-1.21358026546925",NA,NA,NA
"H1",NA,NA,NA,"-1.16468669492741",NA,NA,NA
"H1",NA,NA,NA,"-0.863900077420104",NA,NA,NA
"H1",NA,NA,NA,"-0.734567791616614",NA,NA,NA
"H1",NA,NA,NA,"-0.916605714869074",NA,NA,NA
"H1",NA,NA,NA,"-1.32088227171236",NA,NA,NA
"H1",NA,NA,NA,"-1.60680440218392",NA,NA,NA
"H1",NA,NA,NA,"-0.888226292098122",NA,NA,NA
"H1",NA,NA,NA,"-1.16349843493445",NA,NA,NA
"H1",NA,NA,NA,"-1.16528022755937",NA,NA,NA
"H1",NA,NA,NA,"-0.69864250358635",NA,NA,NA
"H1",NA,NA,NA,"-1.21116527979138",NA,NA,NA
"H1",NA,NA,NA,"-1.52229563960696",NA,NA,NA
"H1",NA,NA,NA,"-1.31911013721929",NA,NA,NA
"H1",NA,NA,NA,"-1.26217699640572",NA,NA,NA
"H1",NA,NA,NA,"-1.16180748391417",NA,NA,NA
"H1",NA,NA,NA,"-0.717093699659549",NA,NA,NA
"H1",NA,NA,NA,"-1.04297091138755",NA,NA,NA
"H1",NA,NA,NA,"-1.32049641505957",NA,NA,NA
"H1",NA,NA,NA,"-1.16480697343334",NA,NA,NA
"H1",NA,NA,NA,"-0.839494591433713",NA,NA,NA
"H1",NA,NA,NA,"-1.60282266712156",NA,NA,NA
"H1",NA,NA,NA,"-0.83932244486942",NA,NA,NA
"H1",NA,NA,NA,"-1.00952148563425",NA,NA,NA
"H1",NA,NA,NA,"-2.35716005353476",NA,NA,NA
"H1",NA,NA,NA,NA,NA,NA,NA
"H1",NA,NA,NA,"-1.3818553734111",NA,NA,NA
"H1",NA,NA,NA,"-0.679745838114171",NA,NA,NA
"H2","-2.38471667516671",NA,NA,"-0.915961050753083",NA,NA,"-1.21371661495001"
"H2","-1.91459239449188",NA,NA,"-1.69688393608342",NA,NA,"-2.38528861776148"
"H2","-2.59363028371985",NA,NA,"-0.794964206054413",NA,NA,"-1.1236520423546"
"H2","-1.79639416394009",NA,NA,"-1.60590345971674",NA,NA,"-1.80280574576243"
"H2","-2.04675407269161",NA,NA,"-1.9141708661538",NA,NA,"-1.91527958138362"
"H2","-1.79547434112189",NA,NA,"-1.60415471938105",NA,NA,"-1.80194470846455"
"H2","-1.91618161360485",NA,NA,"-1.6068751704071",NA,NA,"-1.80331441594956"
"H2","-2.04508107588994",NA,NA,"-2.04717609880746",NA,NA,"-2.04941801505659"
"H2","-1.9129364463888",NA,NA,"-1.79870425309273",NA,NA,"-1.91735951706801"
"H2","-2.04716623279041",NA,NA,"-1.9145308668576",NA,NA,"-1.91474431866215"
"H2","-1.79486820608725",NA,NA,"-1.44706884278758",NA,NA,"-1.60599236264966"
"H2","-2.384262437964",NA,NA,"-1.37991909405536",NA,NA,"-1.6061816509845"
"H2","-1.91221517035384",NA,NA,"-1.79825177914027",NA,NA,"-1.91759970211511"
"H2","-2.04543589964617",NA,NA,"-1.91149714531738",NA,NA,"-2.04875912261927"
"H2","-1.91479677931944",NA,NA,"-1.69675631268501",NA,NA,"-1.91944446475622"
"H2","-2.04659611697529",NA,NA,"-1.91366866725055",NA,NA,"-1.91442521090166"
"H2","-1.91524577590082",NA,NA,"-1.69780919946829",NA,NA,"-2.20756106222693"
"H2","-1.91264839616902",NA,NA,"-2.84170077181082",NA,NA,"-1.91718061885404"
"H2","-1.91289463460177",NA,NA,"-2.38440302374287",NA,NA,"-1.79815970942309"
"H2","-1.91130413704812",NA,NA,"-1.91537493578047",NA,NA,"-1.91554903565055"
"H2","-1.9124458494593",NA,NA,"-1.79875034775092",NA,NA,"-1.91788510932301"
"H2","-2.04842934639062",NA,NA,"-1.91724129024595",NA,NA,"-1.91725508809036"
"H2","-1.91483420574239",NA,NA,"-1.69801927095533",NA,NA,"-2.3855423533295"
"H2","-2.0479548409175",NA,NA,"-2.05202569943931",NA,NA,"-2.05249860547408"
"H2","-1.91329667425128",NA,NA,"-2.84189213970364",NA,NA,"-1.91799091787991"
"H2","-1.79702895475803",NA,NA,"-1.32126413413884",NA,NA,"-1.60823878579054"
"H2","-1.91382676217649",NA,NA,"-2.38510979876765",NA,NA,"-2.84201331333646"
"H2","-1.80148173708444",NA,NA,"-0.735482679412866",NA,NA,"-0.889665800079567"
"H2","-1.91551672652029",NA,NA,"-1.52280292481624",NA,NA,"-1.69885729793531"
"H2","-2.05333873526614",NA,NA,"-0.75439217089646",NA,NA,"-0.945655261081614"
"H2","-1.91276653572571",NA,NA,"-1.91724866500515",NA,NA,"-1.91697939078252"
"H2","-2.04702500234957",NA,NA,"-1.91436218018476",NA,NA,"-1.91476770002434"
"H2","-1.91272540362094",NA,NA,"-1.60394630387168",NA,NA,"-1.92093820999707"
"H2","-1.91382122351942",NA,NA,"-1.8016075987377",NA,NA,"-2.38534374964478"
"H2","-1.91453432005673",NA,NA,"-2.05461166488823",NA,NA,"-2.59412943308286"
"H2","-1.91619770183204",NA,NA,"-1.45187053572257",NA,NA,"-1.70117618395836"
"H2","-1.91157531299077",NA,NA,"-1.79640903352092",NA,NA,"-1.91610814805922"
"H2","-2.04527588487161",NA,NA,"-2.04752917474967",NA,NA,"-2.04806600403612"
"H2","-2.04725722565468",NA,NA,"-1.91478820009805",NA,NA,"-1.91511342762259"
"H2","-2.04696816499745",NA,NA,"-1.91421086312525",NA,NA,"-1.9145097945217"
"H2","-1.4469877576441",NA,NA,"-0.662687953471718",NA,NA,"-0.717041646389498"
"H2","-1.91642733311694",NA,NA,"-1.21437934582935",NA,NA,"-1.52583881727111"
"H2","-1.7989482447693",NA,NA,"-0.684169876075935",NA,NA,"-0.917284126664418"
"H2","-1.79502490879141",NA,NA,"-1.69642258091366",NA,NA,"-2.05344778738915"
"H2","-1.91488637377644",NA,NA,"-1.80249310471847",NA,NA,"-2.3854394965043"
"H2","-1.91344245828441",NA,NA,"-2.38472912965761",NA,NA,"-1.79909962505995"
"H2","-1.91403874942671",NA,NA,"-1.80078612935691",NA,NA,"-2.385008312915"
"H2","-1.91260999915204",NA,NA,"-1.79855697267344",NA,NA,"-1.91756039953133"
"H2","-1.91279291203521",NA,NA,"-1.79826393853649",NA,NA,"-1.91704168417483"
"H2","-2.38426006169857",NA,NA,"-1.31961207207752",NA,NA,"-1.52377053403662"
"H2","-2.5932342488562",NA,NA,"-1.21290514074136",NA,NA,"-1.5251564467086"
"H2","-1.79736955601031",NA,NA,"-1.38191922472533",NA,NA,"-1.60733334170837"
"H2","-1.91057964545608",NA,NA,"-1.91437733547934",NA,NA,"-1.91464288743332"
"H2","-1.91098101065775",NA,NA,"-2.59279494672619",NA,NA,"-1.79743942168266"
"H2","-1.91134980773235",NA,NA,"-1.79684020364646",NA,NA,"-1.91703983548443"
"H2","-1.6045365423182",NA,NA,NA,NA,NA,"-0.683014878690022"
"H2","-2.04794891792164",NA,NA,"-1.91610603919985",NA,NA,"-1.91623381302878"
"H2","-1.91118784118283",NA,NA,"-1.91517934750262",NA,NA,"-1.91532300979468"
"H2","-2.04609200614469",NA,NA,"-2.04883651442475",NA,NA,"-2.05017885138166"
"H2","-2.04611221855058",NA,NA,"-1.91315795604164",NA,NA,"-2.05069859030526"
"H2","-1.91450691841506",NA,NA,"-2.0539266481193",NA,NA,"-2.59385603012059"
"H2","-1.91519104730775",NA,NA,"-1.60629050184168",NA,NA,"-1.80323358700168"
"H2","-2.04499837646869",NA,NA,"-2.04717014382979",NA,NA,"-2.04783044045211"
"H2","-1.91386505494052",NA,NA,"-1.69666649781691",NA,NA,"-2.38537209011054"
"H2","-2.20617061729991",NA,NA,"-1.12052468978767",NA,NA,"-1.38186225505905"
"H2","-2.38428128969096",NA,NA,"-1.11998924251806",NA,NA,"-1.38161269402808"
"H2","-1.91420563290415",NA,NA,"-1.80075984550121",NA,NA,"-2.38497563048964"
"H2","-2.19905748967503",NA,NA,"-2.19943522053531",NA,NA,"-2.20139426176645"
"H2","-1.91396236671285",NA,NA,"-1.8008842828098",NA,NA,"-2.38507128053171"
"H2","-2.04796575543434",NA,NA,"-1.91758250458107",NA,NA,"-1.91836842641082"
"H2","-1.91275622459856",NA,NA,"-2.38494367006289",NA,NA,"-2.84206333989152"
"H2","-2.04825198397475",NA,NA,"-1.91720641085386",NA,NA,"-1.91748395876135"
"H2","-2.04820442052866",NA,NA,"-1.91677858266982",NA,NA,"-1.91694030813232"
"H2","-1.91423518986537",NA,NA,"-1.91921138243663",NA,NA,"-2.59369684750109"
"H2","-1.60560409305011",NA,NA,"-0.699781229753817",NA,NA,"-0.795021084321698"
"H2","-2.2062737631465",NA,NA,"-1.31908167757752",NA,NA,"-1.52336665165863"
"H2","-2.0476912279345",NA,NA,"-1.91576783721153",NA,NA,"-1.91606016573291"
"H2","-1.91211429221974",NA,NA,"-1.79793483407922",NA,NA,"-1.91733106026976"
"H2","-1.91513285777204",NA,NA,"-1.69765128311624",NA,NA,"-2.38539891582914"
"H2","-1.60366434148167",NA,NA,"-0.838888762453118",NA,NA,"-0.974917442184175"
"H2","-1.91478594389043",NA,NA,"-1.69720030169874",NA,NA,"-1.91974719531259"
"H2","-1.91385048442065",NA,NA,"-2.20700269444827",NA,NA,"-2.59364360219695"
"H2","-2.04605272364532",NA,NA,"-1.91292423566201",NA,NA,"-1.91504342933841"
"H2","-2.20634464882011",NA,NA,"-1.07974371430327",NA,NA,"-1.38212894525888"
"H2","-1.91395000512199",NA,NA,"-1.80055389118421",NA,NA,"-2.38494468832053"
"H2","-1.9113391182405",NA,NA,"-1.91522375300727",NA,NA,"-1.91513386757733"
"H2","-1.91414266505843",NA,NA,"-1.69663333237373",NA,NA,"-2.20741527630163"
"H2","-1.91356048759652",NA,NA,"-1.69441327932993",NA,NA,"-2.0529118652901"
"H2","-1.91414686555806",NA,NA,"-2.38519748860797",NA,NA,"-1.80042744800612"
"H2","-2.38460465824096",NA,NA,"-1.1212727507913",NA,NA,"-1.45045771172422"
"H2","-1.91417609632327",NA,NA,"-1.91966379764017",NA,NA,"-2.59385585421811"
"H2","-1.91515646785385",NA,NA,"-1.69756790176551",NA,NA,"-2.05391096127056"
"H2","-2.04729304634692",NA,NA,"-1.91531434133181",NA,NA,"-1.91621198232537"
"H2","-2.84142841824361",NA,NA,"-1.21099342006302",NA,NA,"-1.4491397943078"
"H2","-1.79613180602228",NA,NA,"-1.21218173290835",NA,NA,"-1.52507676328536"
"H2","-1.91664518381949",NA,NA,"-1.45099484703141",NA,NA,"-1.70069908012045"
"H2","-1.79976394428984",NA,NA,"-0.684381540757357",NA,NA,"-0.917301464803808"
"H2","-2.04640678969899",NA,NA,"-1.91372428272841",NA,NA,"-1.91564638093554"
"H2","-1.91272645634579",NA,NA,"-2.38491303372885",NA,NA,"-1.80054576466328"
"H2","-1.69579417884928",NA,NA,"-0.794569066038794",NA,NA,"-0.916138106019156"
"H3","-0.816887632633833","-2.30861960663582",NA,"-0.774337565268327","-1.91623099376517",NA,NA
"H3","-1.69967377219909","-1.8815305926396",NA,"-1.45086334898819","-1.91412002679537",NA,NA
"H3","-0.685038776348775","-2.49437702866308",NA,"-0.700979203505647","-1.91640448372834",NA,NA
"H3","-1.52530843420212","-1.88398038599724",NA,"-1.26618256419376","-1.91494876825287",NA,NA
"H3","-1.91682848500143","-1.87774812178298",NA,"-2.84222397103156","-2.04771817934397",NA,NA
"H3","-1.60732829428881","-1.88237919962498",NA,"-1.32125986054886","-1.91449807838341",NA,NA
"H3","-1.52625996769467","-1.88461433900728",NA,"-1.16712885136738","-1.91516115835307",NA,NA
"H3","-2.20468852321908","-1.87863051373414",NA,"-2.0532860486126","-2.04704345953845",NA,NA
"H3","-1.91947099177556","-2.00295479742472",NA,"-1.80390057529869","-1.91296651452414",NA,NA
"H3","-1.91657258051021","-1.99842784530352",NA,"-2.84207897441444","-2.04769730441921",NA,NA
"H3","-1.45169351237962","-1.77167898871849",NA,"-1.12324960140006","-1.91424119187792",NA,NA
"H3","-1.32143934863299","-1.5946440728384",NA,"-1.04372865371122","-1.7962554917889",NA,NA
"H3","-1.91953064555002","-1.8795565121918",NA,"-1.80425625261874","-1.91268419358612",NA,NA
"H3","-2.04972793784715","-2.00053939359914",NA,"-1.91761842819973","-2.04681250918295",NA,NA
"H3","-1.69939701609028","-1.8812652529899",NA,"-1.45035441653028","-1.91425780626581",NA,NA
"H3","-1.91605102176996","-2.00108955405696",NA,"-1.80055764495293","-2.04746942774293",NA,NA
"H3","-1.70033520289966","-1.88284850145454",NA,"-1.38335029893693","-1.91454667653005",NA,NA
"H3","-1.80078752248358","-2.00256606968523",NA,"-1.69909249592196","-1.91281178240327",NA,NA
"H3","-2.3851247062112","-2.00061083207114",NA,"-1.69888846207148","-1.91294732601688",NA,NA
"H3","-1.9173896675192","-1.99956512561958",NA,"-2.20753576541884","-1.91187921598635",NA,NA
"H3","-1.91988109830121","-1.87989883113457",NA,"-1.80460154045279","-1.91282288103646",NA,NA
"H3","-1.91935113609949","-2.00387398196211",NA,"-2.59454245948792","-2.04863145124825",NA,NA
"H3","-1.70077126646305","-1.88218541103425",NA,"-1.38407851157337","-1.91427614262029",NA,NA
"H3","-2.20762682790427","-1.88052266453852",NA,"-1.92247756292744","-2.04850751670745",NA,NA
"H3","-1.80201441564377","-2.0040356236679",NA,"-1.70034622690042","-1.91324405371964",NA,NA
"H3","-1.16828348157407","-1.77354310129329",NA,"-0.889671228435121","-1.91515050277748",NA,NA
"H3","-2.3858732489805","-1.88061389425519",NA,"-1.60849973608595","-1.91362280601286",NA,NA
"H3","-0.653888506016954","-2.14878046248804",NA,"-0.668666325940981","-1.79802598154374",NA,NA
"H3","-1.52634122023873","-1.77275200814479",NA,"-1.16720697790142","-1.9147022827333",NA,NA
"H3","-0.6844701037097","-2.30865948756897",NA,"-0.700613970077152","-1.9166505483832",NA,NA
"H3","-1.91908896837832","-2.14332550996801",NA,"-2.05497714791655","-2.04872725501702",NA,NA
"H3","-1.91652818243523","-2.00006393224484",NA,"-2.84209342569235","-2.04766534339235",NA,NA
"H3","-2.20934397655724","-1.77071887616169",NA,"-1.32349336969603","-1.91329382133467",NA,NA
"H3","-1.92179067891893","-1.88125916533374",NA,"-1.45128728278287","-1.91368951584456",NA,NA
"H3","-2.38653847810548","-1.88207982744134",NA,"-1.45261283846696","-1.91408884287365",NA,NA
"H3","-1.26837163654026","-1.77347985351933",NA,"-0.889991545925436","-1.91506098137191",NA,NA
"H3","-1.91795148631616","-2.00156765675669",NA,"-2.20784503372305","-1.91213027348561",NA,NA
"H3","-2.04922743653745","-2.14064411512279",NA,"-1.91669355924064","-2.04641451119159",NA,NA
"H3","-1.91692206247011","-2.00045872386464",NA,"-2.59392268713021","-2.04781660756383",NA,NA
"H3","-1.91631515349239","-1.99910739698618",NA,"-1.80054816559511","-2.04757649547693",NA,NA
"H3",NA,"-1.5915125022672",NA,"-0.637033460738054","-2.38468326812984",NA,NA
"H3","-0.977426527741086","-1.77349853414804",NA,"-0.816887308600805","-1.91517501853782",NA,NA
"H3","-2.38373991836763","-1.77390891573107",NA,NA,"-1.91575123881312",NA,NA
"H3","-1.69899468753746","-1.88054901130614",NA,"-1.44975514045389","-1.91427456359942",NA,NA
"H3","-1.70038667218428","-1.88220956315629",NA,"-1.45173912598096","-1.91430464973703",NA,NA
"H3","-2.38545161575604","-2.00296939867847",NA,"-1.60676608689123","-1.91332708684123",NA,NA
"H3","-1.8030908450963","-1.88030497663969",NA,"-1.52481864065765","-1.91375785078791",NA,NA
"H3","-1.80127398883483","-1.87902240304082",NA,"-1.69974125919841","-1.91285375708717",NA,NA
"H3","-1.80067537476884","-2.0013465275053",NA,"-1.80342478622793","-1.91285328375202",NA,NA
"H3","-1.16646926057421","-2.30858518052074",NA,"-0.945164124300236","-1.91565156336501",NA,NA
"H3","-1.04504058986911","-1.77509055184833",NA,"-0.889774399079112","-1.91569008323049",NA,NA
"H3","-1.26677812068087","-1.77445832212662",NA,"-0.976675086621714","-1.91536414519172",NA,NA
"H3","-1.91639839064438","-1.99657538165786",NA,"-2.38505203950215","-1.91135573829717",NA,NA
"H3","-2.84187731443263","-1.87850734217531",NA,"-1.6983305169933","-1.91207513570215",NA,NA
"H3","-1.91876077365246","-1.87926647806644",NA,"-1.92138751960888","-1.91225642365444",NA,NA
"H3","-2.0246283329939","-2.30835372809333",NA,NA,"-1.79798104227184",NA,NA
"H3","-1.91817360047352","-2.00202914427056",NA,"-2.38571621936919","-2.04828669952146",NA,NA
"H3","-1.91716491303059","-1.99841303589967",NA,"-2.38531970766939","-1.91177012160139",NA,NA
"H3","-2.05118206188738","-1.87856232411243",NA,"-1.91970981990064","-2.04744759720376",NA,NA
"H3","-2.05159916879859","-1.8791544434293",NA,"-1.92034235145639","-2.04760974753731",NA,NA
"H3","-2.05521993541384","-1.88149142999673",NA,"-1.52588992603397","-1.91404910998772",NA,NA
"H3","-1.60942895343989","-1.88261589578226",NA,"-1.21506669026737","-1.91449727922557",NA,NA
"H3","-2.04892303256979","-1.99799302659742",NA,"-1.91638793693367","-2.04627553314376",NA,NA
"H3","-1.80425401898855","-1.88128392742396",NA,"-1.45137298403771","-1.91371905711609",NA,NA
"H3","-0.976142940370979","-2.30847536235972",NA,"-0.863651776982224","-1.79638012955338",NA,NA
"H3","-1.00925497814849","-2.30818996827229",NA,"-0.889469568489842","-1.91560065966167",NA,NA
"H3","-1.6982713174354","-1.87968834847858",NA,"-1.5245060699147","-1.91385838774923",NA,NA
"H3","-2.20152610736024","-2.00136740052812",NA,"-2.0496531329681","-2.04521399352704",NA,NA
"H3","-1.80325399707766","-1.88052538212137",NA,"-1.52509208372016","-1.91372812141094",NA,NA
"H3","-2.05436223656342","-1.8806669568691",NA,"-2.84284088613231","-2.04856977167228",NA,NA
"H3","-2.8424717157809","-1.88075126912983",NA,"-1.60897909581462","-1.91312680188768",NA,NA
"H3","-1.91950676994712","-1.87972336211116",NA,"-2.3862477259216","-2.04858775229173",NA,NA
"H3","-1.91891941120694","-2.00338422614196",NA,"-2.20834098982623","-2.04850156186834",NA,NA
"H3","-1.80303059091534","-2.00452655964088",NA,"-1.52465093799893","-1.91386606215611",NA,NA
"H3",NA,"-1.51711196153729",NA,"-0.652797137176857","-2.59355203342625",NA,NA
"H3","-1.16554560541711","-0.987953452062357",NA,"-0.975671485762921","-1.79680910054617",NA,NA
"H3","-1.91797721429144","-2.00267879220873",NA,"-1.80256909543922","-2.04815075198375",NA,NA
"H3","-1.91926317623358","-1.8792418728415",NA,"-1.92162444736953","-2.04856478161084",NA,NA
"H3","-1.70022285974522","-1.88259801448718",NA,"-1.45145993530327","-1.91446867264135",NA,NA
"H3","-0.774057948341955","-0.769135505490159",NA,"-0.754309379489765","-2.38465101760646",NA,NA
"H3","-1.60664924811128","-1.88166383978167",NA,"-1.38275139211727","-1.91425389869385",NA,NA
"H3","-2.2080053589898","-1.87995343193808",NA,"-1.60797748978374","-1.91362320790088",NA,NA
"H3","-2.05125097035543","-1.87857921774896",NA,"-1.80164170626842","-2.04750934881444",NA,NA
"H3","-0.976433455872031","-2.0087673809656",NA,"-0.863840837043442","-1.79668461640114",NA,NA
"H3","-1.80285953736177","-1.87991339626993",NA,"-1.52447351861141","-1.91369750629537",NA,NA
"H3","-1.91705969255119","-2.13611202477165",NA,"-2.38522645474825","-2.04795509877294",NA,NA
"H3","-1.69967653287373","-1.8812172311481",NA,"-1.45096731272274","-1.91386740271277",NA,NA
"H3","-1.69749964081011","-1.87904098450161",NA,"-1.52373937714071","-1.91348335892738",NA,NA
"H3","-2.385921975095","-2.00506631730463",NA,"-1.60859916578165","-1.91380877837403",NA,NA
"H3","-0.976562515306655","-2.14893959900043",NA,"-0.863989892147342","-1.91619708089092",NA,NA
"H3","-2.05516931491908","-1.88117592957456",NA,"-1.52583984180492","-1.91385718917773",NA,NA
"H3","-1.60690691989463","-1.88245249929007",NA,"-1.38298995165264","-1.91449215710154",NA,NA
"H3","-1.91789440767732","-1.87859035885332",NA,"-2.5942620608873","-2.04805643578266",NA,NA
"H3","-1.12351187518164","-1.77268063649409",NA,"-0.916616149482145","-1.91484934793291",NA,NA
"H3","-1.083305783168","-1.77257545773277",NA,"-0.889661920284246","-1.91474338946548",NA,NA
"H3","-1.26747264014722","-1.77455109335685",NA,"-0.94613134485726","-1.91538803660781",NA,NA
"H3","-2.38410556175902","-1.77464059899543",NA,NA,"-1.91614419937713",NA,NA
"H3","-2.05176625203828","-1.87883626398891",NA,"-2.59414471564489","-2.04771348695169",NA,NA
"H3","-1.80315544337117","-1.88073423569736",NA,"-1.6088958352382","-1.91309952701802",NA,NA
"H3","-0.717645677383437","-1.77634113824451",NA,"-0.73540481431018","-2.841625780322",NA,NA
"H4","-0.773929498969874",NA,NA,"-0.944105312289531","-1.31891410029364",NA,"-1.12133279955843"
"H4","-0.83943072874515",NA,NA,"-1.60402885833283","-2.05294495449194",NA,"-1.80127881075828"
"H4","-1.38259637253582",NA,NA,"-0.863639750630231","-1.26416698507992",NA,"-1.044652133449"
"H4","-0.774127920620743",NA,NA,"-1.52235270485901","-1.69611331694462",NA,"-1.69793706844124"
"H4","-1.00776877695272",NA,NA,"-2.38405369585711","-1.79521759476509",NA,"-1.91566054501656"
"H4","-0.888943315980064",NA,NA,"-1.52079813451323","-1.69522390896019",NA,"-1.69696650596913"
"H4","-1.32189700305178",NA,NA,"-1.52331181842959","-1.80170957636313",NA,"-1.69855717692999"
"H4","-0.915926976486495",NA,NA,"-1.79547876898927","-1.91406449943159",NA,"-1.91456453556643"
"H4","-2.38583152203312",NA,NA,"-2.38473651346709","-1.91626536067593",NA,"-1.91716146142957"
"H4","-1.60622129551459",NA,NA,"-1.79598982113944","-1.91392289828791",NA,"-1.91462617386586"
"H4","-0.944332123041699",NA,NA,"-1.20815416908763","-1.52009322571098",NA,"-1.44727667457839"
"H4","-0.715951836401798",NA,NA,"-1.31718684698494","-1.60373726261238",NA,"-1.5219134342917"
"H4","-0.699255414031329",NA,NA,"-1.8002232510407","-2.59317615368927",NA,"-2.84181604975269"
"H4","-1.04245689714168",NA,NA,"-1.79389126463357","-1.91273758928603",NA,"-1.91323820875663"
"H4","-1.00706078491717",NA,NA,"-1.60368479550624","-1.79978856975815",NA,"-1.69587706747149"
"H4","-0.699326453532905",NA,NA,"-1.79578908202544","-1.91391302651232",NA,"-1.91455815535313"
"H4","-0.667077982624665",NA,NA,"-1.60455538450309","-2.20689680392737",NA,"-1.91975692754137"
"H4","-1.60633209620029",NA,NA,"-2.05263060588242","-1.79695973265672",NA,"-1.79810243320301"
"H4",NA,NA,NA,"-1.79936245904812","-2.59299895344883",NA,"-2.5932331510467"
"H4","-0.773889800133563",NA,NA,"-2.38405123661197","-1.91478997192711",NA,"-1.91553317625233"
"H4","-0.81654953188867",NA,NA,"-1.80058662541408","-2.59323750790665",NA,"-1.79936088250442"
"H4","-0.774336578806977",NA,NA,"-2.84187769759789","-1.91624013176469",NA,"-1.91714386381784"
